page	display_pg	col	y_top	height	y_bot	el_idx	kind	frag	n_lines	text	rendered_text
6	2	2	449.02	23.81	425.21	8	subhead	whole	1	מלחמת עמלק על ישראל	מלחמת עמלק על ישראל
6	2	2	418.4	255.15	163.25	9	dc1	whole	15	ולכן	ולכן ישרא' שהם מאמינים בה' אחד נקראים גוי אחד הבחי' של הד' רבתי של ה' אחד, וכמו דאמרינן בתפילה ואל יאבד גוי אחד, המיחדים שמך ה' אלקנו ה' אחד, ונקראים ישרים, ישראל מל' ישר-אל, וכמו שנא' תומת ישרים תנחם וכלל״י הם הבחי' של והאלקים עשה את האדם ישר משא״כ עמלק הוא בחי' ר' רבתי של אל אחר המתנגד לה' אחד ולכן עמל״ק בגי' א״ל אח״ר וכן ״עמלק״ הוא אותיות ״מעקל״ שהוא בחי' נחש עקלתון, ולכן עמלק מתנגד נגד ישרא' לבטל בחי' ה' אחד.
6	2	2	147.3	23.81	123.49	10	subhead	whole	1	ביאור קללת על גחונך תלך	ביאור קללת על גחונך תלך
6	2	2	116.68	68.04	48.64	11	dc1	whole	4	ולפי	ולפי זה יבואר היטב מה שנענש הנחש שהוא בחי' עמלק שיהיו "על גחונך תלך״ שהרי עי״ז כל גופו נעשה עקומה לבחי'
7	3	1	516.0	34.02	481.98	11	body	whole	2	של נחש עקלתון צורה של ר'	של נחש עקלתון צורה של ר' שאינה שורות ישרות.
7	3	1	452.12	23.81	428.31	12	subhead	whole	1	עמלק בחי' הזבוב שעושה מד' ר'	עמלק בחי' הזבוב שעושה מד' ר'
7	3	1	421.5	374.22	47.28	13	dc1	whole	22	ומקור	ומקור לדבר זה שעמלק הוא בחי' חטא עץ הדעת שפגם באות ד' לעשותו ר', מבואר בספר עטרת ישועה (פ' - בשלח), הנה הגמ' סוטה כ' אמר רב יהודה אמר שמוא' משום ר' מאיר כשהייתי למד תורה אצל ר' עקיבא הייתי מטיל קנקנתום לתוך הדיו, ומבאר הגמ' שהיתה מיחש לזבוב דילמא יתיב אתגי' (הקוץ) של דלי״ת ומחוק לי' ומשוי לי' רי״ש ולכן הטיל קנקנתום שלא יוכל להימחק, ופי' רש״י כגון ד' דאחד דהיינו שיעשה מאחד אחר, ומבאר העטרת ישועה שהזבוב מרמז על עמלק כמבואר בבעל הטורים פ' בשלח שזבו״ב ר״ת ו'שים ז'את ז'כרון ב'ספר ועמלק הוא בחי' הזבוב שרוצה למחוק הקוץ של הד' לעשותו ר' בבחי' קוץ ודרדר, ומבואר שעמלק הוא הפוגם בקוץ ודרדר תצמיח לך בחטא עץ הדעת.
7	3	2	516.0	40.06	475.94	14	subhead	whole	1	ספר תורה של ר״מ במדריגה קודם חטא עץ הדעת	ספר תורה של ר״מ במדריגה קודם חטא עץ הדעת
7	3	2	469.13	136.08	333.05	15	dc1	whole	8	וע״ש	וע״ש בעטרת ישועה שהוסיף עוד, דהי' ספר תורה של ר' מאיר, ור' מאיר הי' תלמוד של אחר, ואחר הוא בחי' ר' רבתי של אל אחר, אבל כחו של ר' מאיר הי' שתוכו אכל וקליפתו זרק ותיקון שתורתו יהי' במדריגת ד' רבתי ולעשות מר' ד' כנ״ל עכת״ד ע״ש.
7	3	2	326.25	187.11	139.14	16	dc1	whole	11	ויש	ויש להוסיף דבאמת מצינו עוד דבר מיוחד בתורתו של ר' מאיר שהי' כתי' שם כתנות אור עם א'. תחת ע' של עור וביארו בספה״ק שהי' במדריגה של תיקון קודם חטא עץ הדעת שלא היצטרכו כתנות עור עם ע' וממש נפלא שדוקא בתורתו הקפיד ג״כ שיהי' תיקון לאות ד' שח״ו לא ימחה להיות ר' בדרגת התיקון על הקוץ ודרדר תצמיח לך.
7	3	2	132.33	85.05	47.28	17	dc1	whole	5	ונמצא	ונמצא שספר תורה שלו הי' מיוחד באות א' של אור וגם מיוחד בד' שלא יהי' ר' והוא אותיות אדר ונגד ערד מלך עמלק שהוא בחי' ע' והר' קודם הד' וחודש
8	4	1	516.0	68.04	447.96	17	body	head	4	אדר קיבלו התורה מאהבה	אדר קיבלו התורה מאהבה בפורים, והי' במדריגה של תורה הק' כתיקונם והוא בחי' מחיית עמלק של אדר ופורים
8	4	2	516.0	68.04	447.96	17	body	tail	4	ולכן כתי' ליהודים היתה אורה	ולכן כתי' ליהודים היתה אורה ודרשו חז״ל אורה זו תורה שהיתה תורה בבחי' אור וכמו שנבאר לקמן ב״ה.
9	5	0	498.99	44.0	454.99	18	anaf	full	1	ענף ב' מלחמת עמלק בקריעת ים סוף לבטל קבלת התורה	ענף ב' מלחמת עמלק בקריעת ים סוף לבטל קבלת התורה
9	5	1	429.48	23.81	405.66	19	subhead	whole	1	האבות במדריגה ישרים	האבות במדריגה ישרים
9	5	1	398.86	323.19	75.67	20	dc1	whole	19	והנה	והנה עמלק גרם לעוות היושר והאמונה בה' אחד וגרם קלקול בכל העולם בבחי' קוץ ודרדר תצמיח לך וכמו שביארנו לעיל, אבל האבות הם היו בבחי' תיקון העולם, וגילוי אמונת ה' בעולם ורק התולדות של האבות בני יעקב אבינו הוצטרכו לילך ולהזדכך בכור הברזל של גלות מצרים ולתקן חטא אדם הראשון עד שיזכו לתעבדון את האלקים על ההר הזה בבחי' פסקה זוהמתן של הנחש בחטא עץ הדעת, ולכן ספר בראשי״ת שהוא בחי' ספר האבות הוא האותיות יש״ר אב״ת שהאבות היו בבחי' ישרים (וספר בראשית נקרא ספר הישר) שהאבות גילוי בחי' ה' אחד בחי' ישר מריש כמבואר לעיל.
9	5	2	429.48	40.06	389.41	21	subhead	whole	1	מעלת יציאת מצרים וקריעת ים סוף לגלות ד' רבתי של ה' אחד	מעלת יציאת מצרים וקריעת ים סוף לגלות ד' רבתי של ה' אחד
9	5	2	382.61	255.15	127.46	22	dc1	whole	15	אבל	אבל זה הי' רק מדריגת האבות אבל כלל ישרא' הלכו במצרים להזדכך עד שיגיעו למתן תורה ולכן בהתחלת גלות מצרים כתי' ויקצו מפני בני ישרא' דהיינו שהמצרים רצו להפסיד בחי' תיקון הקוץ של ה' אחד הקוץ ודרדר תמציח לך ולאחר כל השיעבוד והעשר מכות ויציאת מצרים כתי' ובני ישרא' יוצאים ביד רמה ופי' התרגום בריש גלי וי״ל הפי' שנתגלה האפסיות והשקר של הריש האות ר' רבתי של אל אחר ונשתנה לישר ושורות ישרות של ד' לגילוי ה' אחד.
9	5	2	124.46	51.03	73.43	23	dc1	whole	3	וביותר	וביותר נתגלה דבר זה בשעת קריעת ים סוף שהרי אז כבר נאמר ויאמינו בה' ובמשה
10	6	1	516.0	102.06	413.94	23	body	whole	6	עבדו, שזכו להאמין ולגלות הד'	עבדו, שזכו להאמין ולגלות הד' רבתי של ה' אחד ולכן הסוף של שירת הים שהוא בחי' התכלית הוא אות ד' של ה' ימלוך לעולם ועד שנתגלה בחי' ד' רבתי של ה' אחד ונתגלה מלכות ה' בכל העולם.
10	6	1	407.14	255.15	151.99	24	dc1	whole	15	וכן	וכן יש נוהגין בתפילת שחרית לאחר שירת הים לומר ובתורתך כתוב לאמר שמע ישרא' ה' אלקנו ה' אחד כי בשעת קריעת ים סוף נתגלה הד' רבתי כנ״ל, וגם אומרים הפס' של והיה ה' למלך וגו', ה' אחד ושמו אחד ועוד י״ל שלכן מתחיל השירה באז ישיר, ישי״ר הוא בחי' ישר שנעשה מריש יש״ר שיהי' שורות שוות כמו ד' וכן א״ז בגי' ב' פעמים ״ד' בחי' דרדר, וביותר מרומז בהא די״ם סו״ף בגי' קו״ץ, וקריעת ים סוף היינו שנקרע מספר י״ם סו״ף קו״ץ מר' שהוא מספר ד' שנתגלה הד' של ה' אחד.
10	6	1	139.74	40.06	99.67	25	subhead	whole	1	עמלק בא לבטל גילוי ה' אחד של קריעת ים סוף	עמלק בא לבטל גילוי ה' אחד של קריעת ים סוף
10	6	1	92.87	51.03	41.84	26	dc1	head	3	ולפי	ולפי המבואר לעיל מובן למה דוקא כאן בא עמלק להילחם עם ישרא' כי עמל״ק שהוא בגי'
10	6	2	516.0	85.05	430.95	26	body	tail	5	א״ל אח״ר בחי' ר' רבתי אינו	א״ל אח״ר בחי' ר' רבתי אינו יכול לסבול הגילוי של הישרות של ה' אחד שנתגלה בקריעת י״ם סו״ף שהוא בחי' הקו״ץ של הד' כמו שנתבאר לעיל.
10	6	2	420.74	68.04	352.7	27	dc1	whole	4	ובזה	ובזה ימתק מה שנא' בעמלק מלחמה לה' בעמלק מדרד״ר שהם אותיות דרדר לתקן מה שהחליש וקרר הגילוי של ה' אחד.
10	6	2	342.5	85.05	257.45	28	dc1	whole	5	ועוד	ועוד יובן מה שאיתא במדרש שעמלק בא מהלך של ת' פרסה וי״ל שמרומז בת' שהוא בגי' קו״ץ ד״ר שבא להילחם בתיקון הקו״ץ של ה' אחד.
10	6	2	241.8	40.06	201.73	29	subhead	whole	1	מלחמת עמלק פגם בקבלת התורה של נעשה ונשמע	מלחמת עמלק פגם בקבלת התורה של נעשה ונשמע
10	6	2	194.93	153.09	41.84	30	dc1	whole	9	וביותר	וביותר עומק י״ל כי ע״י הגילוי של קריעת ים סוף זכו לקבלת התורה בשלימות ולמדריגת נעשה ונשמע, כי התורה הוא בחי' של פיקודי ה' ישרים משמחי לב, וכן כתי' ישרים דרכי ה' צדיקים ילכו בם וע״י התיקון של ישר ותיקון של ה' אחד של קריעת ים סוף זכו לקבלת התורה, וכן מדריגת נעשה
11	7	1	516.0	187.11	328.89	30	body	whole	11	ונשמע הוא מדריגת ישרים כמבואר	ונשמע הוא מדריגת ישרים כמבואר במסכת שבת פ״ח במעשה דהדדוקי שאמר לרבא שכלל ישרא' הם עמא פזיזא שקיבלו נעשה קודם לנשמע וא״ל שאצל כלל ישרא' כתי' תומת ישרים תנחם ע״ש, ואז הי' זמן של תיקון חטא עץ הדעת כי המדריגה של ישרים מחייב קבלת התורה מאהבה ושמחה כי הוא מדריגה של ישרים, משמחי לב ומקבל התורה בשלימות.
11	7	1	321.21	85.05	236.16	31	dc1	whole	5	ועמלק	ועמלק רצה לבטל מדריגת הישר ולכן בא לאחר קריעת ים סוף לבטל מדריגת הישר של כלל ישרא' ולבטל מדריגה נעשה ונשמע שבא מכח מדריגת ישרים.
11	7	1	228.47	102.06	126.41	32	dc1	whole	6	ויש	ויש לומר רמז נפלא שלכן כתי' זכור את אשר עשה לך עמלק בדרך עש״ה ל״ך בגי' נעש״ה עמל״ק בדר"ך בג' ונשמ״ע. שעמלק בא לבטל מדריגה זו של כלל ישרא' שבא מכח מדת הישר.
11	7	1	113.28	23.81	89.47	33	subhead	whole	1	עמלק גרם חטא העגל	עמלק גרם חטא העגל
11	7	1	82.66	34.02	48.64	34	dc1	head	2	ואע״פ	ואע״פ שכלל ישרא' קיבלו התורה בנעשה ונשמע
11	7	2	516.0	221.13	294.87	34	body	tail	13	מלחמת עמלק גרם שלא יהי'	מלחמת עמלק גרם שלא יהי' בשלימות וע״י זה נגרם חטא העגל שהוא בחי' א״ל אח״ר שבגימטריא עמל״ק, וכן עמל״ק שבא ביום המ' ליציאת מצרים הוא אותיות עגל מ' כי אות ק' ואות ג' מתחלפין, ולכן כתי' לך רד כי שחת עמך כי על ידי חטא העגל חזרה זוהמת הנחש ונשאר הבילבול של קוץ ודרדר תצמיח לך, וכל זה ע״י מלחמת עמלק בין קריעת ים סוף למתן תורה שהוא מנגד לתיקון של ה' אחד.
11	7	2	282.62	40.06	242.56	35	subhead	whole	1	משה רבינו לא משתייך לחטא העגל	משה רבינו לא משתייך לחטא העגל
11	7	2	235.75	187.11	48.64	36	dc1	whole	11	ואע״פ	ואע״פ שלכלל ישרא' הי' פגם של חטא העגל בחי' ר' של אל אחר משה רבינו לא נפגם כלל בחטא העגל כמו שביארו בספה״ק הא דנתגלה טעמו של פרה אדומה רק למשה רבינו שהרי הפרה אדומה הי' משתייך לכפרת חטא העגל ורק משה רבינו שלא הי' בכלל בעולם הזה בשעת החטא ולא הי' משתייך לזה כלל זכה להשיג טעם הפרה אדומה, ולכן משה רבינו הוא בחי'
12	8	1	516.0	119.07	396.93	36	body	whole	7	התיקון של ד' רבתי משא״כ כלל	התיקון של ד' רבתי משא״כ כלל ישרא' שנפגמו קצת בחטא העגל ולכן החילוק של הגימטריא בין מש״ה לישרא״ל הוא כמנין קו״ץ (י״ם סו״ף) שמשה רבינו זכה שישאר אצלו אותו גילוי של ה' אחד של קריעת ים סוף ומתן תורה.
12	8	1	388.73	187.11	201.62	37	dc1	whole	11	וגם	וגם כתי' במשה רבינו שקרן עור פניו והוא בחי' כתנות אור עם א' של תיקון חטא עץ הדעת וכלל״י אבדו מדריגה זו בחטא העגל אבל משה זכה שישאר אצלו וכתי' ויתן על פניו מסוה הוא הס״ת של סוס ורוכבו רמה בים שהיא עיקר השירה שנאמרה בתורה בין באנשים בין בנשים, שהסתיר המדריגה של תיקון חטא עץ הדעת שזכו בשעת קריעת ים סוף ומתן תורה.
12	8	1	187.97	40.06	147.9	38	subhead	whole	1	מחיית עמלק ע״י אמן יהא שמי' רבא	מחיית עמלק ע״י אמן יהא שמי' רבא
12	8	1	141.1	102.06	39.04	39	dc1	head	6	ויש	ויש להוסיף עוד, שהרי אמרו חז״ל אין השם שלם וכסא שלם עד שימחה זרעו של עמלק, ולכן מתפללין בקדיש יהא שמי' רבא שיגדל שמו של הקב״ה במחיית עמלק, ואז יהי' תיקון של ה' אחד
12	8	2	516.0	51.03	464.97	39	body	tail	3	ושורות ישרות של ד' ולכן הר״ת	ושורות ישרות של ד' ולכן הר״ת של יהא שמי' רבא הוא ישר שבמחיית עמלק יהיו במדריגת ישרים.
12	8	2	452.72	23.81	428.91	40	subhead	whole	1	ערד מלך עמלק	ערד מלך עמלק
12	8	2	422.1	255.15	166.95	41	dc1	whole	15	ובאמת	ובאמת מצינו עוד פעם שבא עמלק להילחם עם ישרא' בתורה בפ' חקת וישמע הכנעני מלך ערד יושב הנגב וגו'. ופירש״י ששמע שמת אהרן, וי״ל שערד יש בו אותיות ר״ד שבא להמשיך קליפת עמלק לבטל הקוץ של ה' אחד לאל אחר וער״ד בגי' מרדכ״י וכמו שנבאר לקמן (ענף ד') שמרדכי הוא בחי' התיקון של הד' נגד קליפת ערד וחודש אדר הוא כנגד ערד כי ע' וא' מתחלפין ויש באדר ג״כ התיקון של ר' ד' כמו שיתבאר לקמן (ענף ה'), וגם כתי' וידר נדר מל' תיקון של ד' ר'.
12	8	2	154.71	23.81	130.89	42	subhead	whole	1	נחש הנחושת	נחש הנחושת
12	8	2	124.09	85.05	39.04	43	dc1	whole	5	ומיד	ומיד לאחר שבא ערד מלך עמלק כתי' וידבר העם באלקים ובמשה והתלוננו על המן ובא נחשים ושרפים, ולפי הנ״ל י״ל שערד מלך עמלק עשה פגם
13	9	1	516.0	102.06	413.94	43	body	head	6	במדריגה של קבלת התורה	במדריגה של קבלת התורה שהרי לא ניתנה תורה אלא לאוכלי המן, וכמו שביארנו לעיל שעמלק מבטל הקבלת התורה בדרגה של ישרים ולכן בא עונש של נחש שהי' בחי'
13	9	2	516.0	102.06	413.94	43	body	tail	6	חטא עץ הדעת שגם כן הי'	חטא עץ הדעת שגם כן הי' פגם בבחי' ד' הישר, ולכן אמר לו השי״ת למשה עשה לך שרף, ושים אותו על הנס שהוא בח' עץ ישר, לעשות מנחש העקלתון ר' עקומה בחי' ישר של ד'.
14	10	0	498.99	44.0	454.99	44	anaf	full	1	ענף ג' מלחמת עמלק בימי שמוא' ושאול ואגג	ענף ג' מלחמת עמלק בימי שמוא' ושאול ואגג
14	10	1	429.48	272.16	157.32	45	dc1	whole	16	והנה	והנה מלחמת עמלק נמשך בכל הדורות ובזמן שאול המלך היתה עוד התעוררות למחיית עמלק והוא ההפטורה לשבת זכור, ולבסוף כתי' שם ״וישסף שמוא' את אגג לפני ה'״ שהרג שמוא' המלך של עמלק בזמן ההוא, אבל לא כתי' שהרגו סתם רק כתי' וישסף ופירש רש״י וישסף - ״חתכו לארבע״, ואין לתיבה זו דמיון, וצ״ב למה הורגו דוקא במיתה זו שחתכו לד' חלקים, ועוד צ״ב מהו המקור לרש״י שזהו הפי' של וישסף [ובפשטות מביא שם רש״י מהתרגום שהוא ל' בקיעה ורש״י הבין שהבקיעה של אדם הוא ע״י שיחתכו לארבע חלקים].
14	10	2	429.48	272.16	157.32	46	dc1	whole	16	אבל	אבל לפי מה שביארנו לעיל שהקליפה של עמלק הוא להכחיש הד' רבתי של ה' אחד של שורות ישרות ולעורר הר' רבתי של אל אחר מובן היטיב למה המחיית עמלק של שמוא' הי' דוקא שיעשה מאגג ד' חלקים שרצה לתקן הד' רבתי של ה' אחד וי״ל רמז נפלא שמרומז כן בהפס' דכתי' וישסף שמוא' א״ת אג״ג לפנ״י ה״י, א״ת אג״ג בגמטריא דרד״ר, לפנ״י הי' בגימטריא קו״ץ כלומר שעל ידי שחותכו לד' רצה לתקן הקוץ ודרדר שיהי' ד' רבתי של ה' אחד (וגם חתכ״ו בגי' דל״ת חתכ״ו לד' היינו ב' פעמים ד' של דרדר).
15	11	0	498.99	44.0	454.99	47	anaf	full	1	ענף ד' מלחמת עמלק בימי מרדכי ואסתר והמן	ענף ד' מלחמת עמלק בימי מרדכי ואסתר והמן
15	11	1	429.48	23.81	405.66	48	subhead	whole	1	המן מתנגד לתיקון הקוץ של הד'	המן מתנגד לתיקון הקוץ של הד'
15	11	1	398.86	357.21	41.65	49	dc1	head	21	ובימי	ובימי אחשורוש הי' עוד זמן שהתעורר קליפת עמלק על ידי המן, והמן הי' בחי' של עבודה זרה, הר' רבתי של ״אל אחר״ שבגי' עמל״ק כמבואר לעיל, ולכן כל אחד ואחד הי' צריך להשתחוות להמן, בבחי' לא תשתחווה לאל אחר, [וגם הקיטרוג של אותו דור היתה שהשתחוו לצלם] והמן לא הי' סובל הד' רבתי של ה' אחד ולכן התנגד לישנו עם אחד היינו כלל ישרא' שמכריזים הד' רבתי של ה' אחד, ועוד איתא במדרש על והנה המן עומד בחצר שבא דוקא בזמן שאין אומרים קרי״ש (באמצע הלילה). והמ״ן במילוי כזה ה״ה מ״ם נו״ן בגימטריא קו״ץ שהתנגד לתיקון של הקו״ץ ודרדר תצמיח לך ובאמת מצינו בחז״ל שהעץ שעליו נתלה המן הי' ״קוץ״, עיין מדרש רבה (ט״ב) אמרו חכמים בשעה שבא
15	11	2	429.48	136.08	293.39	49	body	tail	8	להכינו קרא הקב״ה לכל עצי	להכינו קרא הקב״ה לכל עצי בראשית מי יתן עצמו ויתלה רשע זה עליו ע״ש שבא כל מיני עצים עד שבא קוץ וכו', שאני קוץ והוא קוץ מכאיב, ונאה שיתלה קוץ על קוץ. ולפי דברינו מובן היטב שזה הי' קליפת המן ועמלק ועליו נתלה לגלות ולתקן הד' רבתי של ה' אחד.
15	11	2	275.63	40.06	235.56	50	subhead	whole	1	המן מתנגד להגילוי של קריעת ים סוף	המן מתנגד להגילוי של קריעת ים סוף
15	11	2	228.76	187.11	41.65	51	dc1	whole	11	ועוד	ועוד יש לרמז דהמן מתנגד לגילוי של קריעת ים סוף דכתי' אמר אויב ארדף אשיג אחלל שלל, אויב מרמז להמן דכתי' איש צר ואויב, אחלק שלל, הוא נגד מה שכתוב בתורה, בנימין זאב יטרוף בבוקר יאכל עד ולערב יחלק שלל ופירש״י דקאי על זמן מרדכי והמן שנטל מרדכי ביתו של המן, ועוד י״ל רמז נפלא, דיש נ״ד פעמים המ״ן במגילה והוא בגי' חמשת
16	12	1	516.0	119.07	396.93	51	body	whole	7	אלפים ק״ל והוא מרומז באחל״ק	אלפים ק״ל והוא מרומז באחל״ק שהוא ר״ת חמשת אלפים ק"ל ובחי' השלל מרמז על הגילוי של ה' אחד, שכן אוי״ב ארד״ף אשי״ג אחל״ק של״ל בגי' שמ״ע ישרא' ה' אלקנו ה' אח״ד (ועם אמ״ר אויב בגי' ברו״ך ש״ם כבו״ד מלכות״ו לעול״ם וע״ד).
16	12	1	382.26	153.09	229.17	52	dc1	whole	9	[ועוד	[ועוד מצינו אצל סעודת אחשורוש היתה ודר וסוחרת ועיין בגמ' מגילה דרי דרי ופי' רש״י שורות שורות סביב, וסוחרת מל' סחור סחור ואולי י״ל שעשו משורות ישרות שלא יהיו ישרות רק סביב ועקום והוא הבחינה לעשות מד' ר' כמבואר לעיל].
16	12	1	209.06	40.06	169.0	53	subhead	whole	1	הגילוי של קריעת ים סוף בימי מרדכי ואסתר	הגילוי של קריעת ים סוף בימי מרדכי ואסתר
16	12	1	162.19	119.07	43.12	54	dc1	head	7	הנה	הנה בכל המגילה כתי' פרס קודם מדי ורק בסוף המגילה כתי' מדי קודם פרס, ולפי דרכנו י״ל הפשט שבתחילת המגילה כשהיתה התעוררות הר' של אל אחר דהמן כתי' פרס קודם מדי שהאות האמצעי' של שניהם
16	12	2	516.0	68.04	447.96	54	body	tail	4	הוא ר' ד' והר' קודם הד'	הוא ר' ד' והר' קודם הד' אבל לבסוף המגילה שהי' מחיית עמלק כתי' מדי קודם פרס שהד' קודם הר' באותיות האמצעיות.
16	12	2	441.16	85.05	356.11	55	dc1	whole	5	ובאמת	ובאמת מרומז יותר מזה שהרי האותיות החיצוניות של פרס ומדי שאינם ר' ד' הם בגי' קו״ץ לרמז על הקוץ של הד' שיש יותר מהר'.
16	12	2	349.3	306.18	43.12	56	dc1	whole	18	ועוד	ועוד יותר יש לרמז שהר' ביארנו שהגילוי של ה' אחד היה בשעת קריעת ים סוף שנקרע ונתגלה הקו״ץ של הד' שבג' י״ד סו״ף וממש נפלא שהאותיות החיצוניות של ״פרס ומדי״ הוא ממש אותיות ״ים סוף״ והאמצעי הוא אותיות ר' ד' וכשנקרע ים סוף נתגלה הד' על הר' והוא בחי' האמצעי של ים סוף שמרומז בהאמצעי של פרס ומדי, והוא כמבואר לעיל שבתחילה הי' הסתר על הגילוי של הקריעת ים סוף ולכן הר' קודם הד' בתוך פרס ומדי המרמז לקריעת ים סוף אבל לבסוף המגילה כתי' מדי קודם פרס שחזר ונתגלה הד' קודם הר' בחי' קריעת ים סוף של פרס ומדי ע״י שנתלה
17	13	1	516.0	34.02	481.98	56	body	whole	2	המן והיו מחיית עמלק לתקן הקוץ	המן והיו מחיית עמלק לתקן הקוץ של הד' של ה' אחד והוא נפלא.
17	13	1	470.84	119.07	351.77	57	dc1	whole	7	ועוד	ועוד פרס ומדי ממש מרומז בקריעת ים סוף עצמו שהרי בשירה כתי' תפול עליהם אימתה ופחד בגדול זרעך ידמו כאבן גדו״ל זרוע״ך בגי' פר״ס ידמ״ו אותיות ומדי ובתוכם מרומז הגילוי של קריעת ים סוף כנ״ל.
17	13	1	340.63	119.07	221.56	58	dc1	whole	7	[ובאמת	[ובאמת עיין במדרש רבה בפס' חיל פרס ומדי שמדי מל' מודיא להקב״ה בחי' אמונה. ואע״פ שיש בהם עבודה זרה היתה זו רק מסורת אבותיהם ומתאים מאוד עם הנ״ל שמדי מרמז על הקדושה והתיקון של ה' אחד].
17	13	1	204.98	40.06	164.91	59	subhead	whole	1	מרדכי בחי' התיקון של קוץ ודרדר	מרדכי בחי' התיקון של קוץ ודרדר
17	13	1	158.11	119.07	39.04	60	dc1	head	7	וכל	וכל זה בא על ידי מרדכי הצדיק, ומרדכי לא יכרע ולא ישתחווה שהי' תמיד בבחינת ד' של ה' אחד, ומרדכי הוא אותיות דרך י״ם, בחי' קריעת ים סו״ף שהיתה תמיד בבחי' גילוי הקו״ץ, שנתגלה שם, וגם מרד ממרדכי מרמז לעשות מר' ד',
17	13	2	516.0	119.07	396.93	60	body	tail	7	ומרדכ״י בגי' רע״ד נגד ער״ד מלך	ומרדכ״י בגי' רע״ד נגד ער״ד מלך עמלק שרצה לבטל התיקון של ר' ד', וגם מרדכי נקרא צדיק צדי״ק בג' ר״ד שתיקון הקוץ ודרדר תצמיח לך וגם המשיך הגילוי של קריעת ים סוף דכתי' שם אילו מואב אחזימו רע״ד שבגי' מרדכ"י.
17	13	2	384.68	23.81	360.87	61	subhead	whole	1	מגילה כאגרת	מגילה כאגרת
