page	display_pg	col	y_top	height	y_bot	el_idx	kind	frag	n_lines	text	rendered_text
6	2	2	530.0	170.1	359.9	9	body	tail	10	שמך ה' אלקנו ה' אחד, ונקראים	שמך ה' אלקנו ה' אחד, ונקראים ישרים, ישראל מל' ישר-אל, וכמו שנא' תומת ישרים תנחם וכלל״י הם הבחי' של והאלקים עשה את האדם ישר משא״כ עמלק הוא בחי' ר' רבתי של אל אחר המתנגד לה' אחד ולכן עמל״ק בגי' א״ל אח״ר וכן ״עמלק״ הוא אותיות ״מעקל״ שהוא בחי' נחש עקלתון, ולכן עמלק מתנגד נגד ישרא' לבטל בחי' ה' אחד.
6	2	2	346.33	31.67	314.66	10	subhead	whole	1	ביאור קללת על גחונך תלך	ביאור קללת על גחונך תלך
6	2	2	311.6	85.05	226.55	11	dc1	whole	5	ולפי	ולפי זה יבואר היטב מה שנענש הנחש שהוא בחי' עמלק שיהיו "על גחונך תלך״ שהרי עי״ז כל גופו נעשה עקומה לבחי' של נחש עקלתון צורה של ר' שאינה שורות ישרות.
6	2	2	212.98	31.67	181.31	12	subhead	whole	1	עמלק בחי' הזבוב שעושה מד' ר'	עמלק בחי' הזבוב שעושה מד' ר'
6	2	2	178.25	119.07	59.18	13	dc1	whole	7	ומקור	ומקור לדבר זה שעמלק הוא בחי' חטא עץ הדעת שפגם באות ד' לעשותו ר', מבואר בספר עטרת ישועה (פ' - בשלח), הנה הגמ' סוטה כ' אמר רב יהודה אמר שמוא' משום ר' מאיר כשהייתי למד תורה אצל ר' עקיבא הייתי מטיל קנקנתום לתוך הדיו,
7	3	1	526.34	221.13	305.21	13	body	whole	13	ומבאר הגמ' שהיתה מיחש לזבוב	ומבאר הגמ' שהיתה מיחש לזבוב דילמא יתיב אתגי' (הקוץ) של דלי״ת ומחוק לי' ומשוי לי' רי״ש ולכן הטיל קנקנתום שלא יוכל להימחק, ופי' רש״י כגון ד' דאחד דהיינו שיעשה מאחד אחר, ומבאר העטרת ישועה שהזבוב מרמז על עמלק כמבואר בבעל הטורים פ' בשלח שזבו״ב ר״ת ו'שים ז'את ז'כרון ב'ספר ועמלק הוא בחי' הזבוב שרוצה למחוק הקוץ של הד' לעשותו ר' בבחי' קוץ ודרדר, ומבואר שעמלק הוא הפוגם בקוץ ודרדר תצמיח לך בחטא עץ הדעת.
7	3	1	268.8	47.92	220.88	14	subhead	whole	1	ספר תורה של ר״מ במדריגה קודם חטא עץ הדעת	ספר תורה של ר״מ במדריגה קודם חטא עץ הדעת
7	3	1	217.82	85.05	132.77	15	dc1	head	5	וע״ש	וע״ש בעטרת ישועה שהוסיף עוד, דהי' ספר תורה של ר' מאיר, ור' מאיר הי' תלמוד של אחר, ואחר הוא בחי' ר' רבתי של אל אחר, אבל כחו של ר' מאיר הי' שתוכו אכל וקליפתו זרק
7	3	2	530.0	34.02	495.98	15	body	tail	2	ותיקון שתורתו יהי' במדריגת ד' רבתי	ותיקון שתורתו יהי' במדריגת ד' רבתי ולעשות מר' ד' כנ״ל עכת״ד ע״ש.
7	3	2	492.98	170.1	322.88	16	dc1	whole	10	ויש	ויש להוסיף דבאמת מצינו עוד דבר מיוחד בתורתו של ר' מאיר שהי' כתי' שם כתנות אור עם א'. תחת ע' של עור וביארו בספה״ק שהי' במדריגה של תיקון קודם חטא עץ הדעת שלא היצטרכו כתנות עור עם ע' וממש נפלא שדוקא בתורתו הקפיד ג״כ שיהי' תיקון לאות ד' שח״ו לא ימחה להיות ר' בדרגת התיקון על הקוץ ודרדר תצמיח לך.
7	3	2	319.88	187.11	132.77	17	dc1	whole	11	ונמצא	ונמצא שספר תורה שלו הי' מיוחד באות א' של אור וגם מיוחד בד' שלא יהי' ר' והוא אותיות אדר ונגד ערד מלך עמלק שהוא בחי' ע' והר' קודם הד' וחודש אדר קיבלו התורה מאהבה בפורים, והי' במדריגה של תורה הק' כתיקונם והוא בחי' מחיית עמלק של אדר ופורים ולכן כתי' ליהודים היתה אורה ודרשו חז״ל אורה זו תורה שהיתה תורה בבחי' אור וכמו שנבאר לקמן ב״ה.
8	4	0	502.0	44.0	458.0	18	anaf	full	1	ענף ב' מלחמת עמלק בקריעת ים סוף לבטל קבלת התורה	ענף ב' מלחמת עמלק בקריעת ים סוף לבטל קבלת התורה
8	4	1	450.35	31.67	418.67	19	subhead	whole	1	האבות במדריגה ישרים	האבות במדריגה ישרים
8	4	1	415.61	323.19	92.42	20	dc1	whole	19	והנה	והנה עמלק גרם לעוות היושר והאמונה בה' אחד וגרם קלקול בכל העולם בבחי' קוץ ודרדר תצמיח לך וכמו שביארנו לעיל, אבל האבות הם היו בבחי' תיקון העולם, וגילוי אמונת ה' בעולם ורק התולדות של האבות בני יעקב אבינו הוצטרכו לילך ולהזדכך בכור הברזל של גלות מצרים ולתקן חטא אדם הראשון עד שיזכו לתעבדון את האלקים על ההר הזה בבחי' פסקה זוהמתן של הנחש בחטא עץ הדעת, ולכן ספר בראשי״ת שהוא בחי' ספר האבות הוא האותיות יש״ר אב״ת שהאבות היו בבחי' ישרים (וספר בראשית נקרא ספר הישר) שהאבות גילוי בחי' ה' אחד בחי' ישר מריש כמבואר לעיל.
8	4	2	450.35	47.92	402.42	21	subhead	whole	1	מעלת יציאת מצרים וקריעת ים סוף לגלות ד' רבתי של ה' אחד	מעלת יציאת מצרים וקריעת ים סוף לגלות ד' רבתי של ה' אחד
8	4	2	399.36	221.13	178.23	22	dc1	whole	13	אבל	אבל זה הי' רק מדריגת האבות אבל כלל ישרא' הלכו במצרים להזדכך עד שיגיעו למתן תורה ולכן בהתחלת גלות מצרים כתי' ויקצו מפני בני ישרא' דהיינו שהמצרים רצו להפסיד בחי' תיקון הקוץ של ה' אחד הקוץ ודרדר תמציח לך ולאחר כל השיעבוד והעשר מכות ויציאת מצרים כתי' ובני ישרא' יוצאים ביד רמה ופי' התרגום בריש גלי וי״ל הפי' שנתגלה האפסיות והשקר של הריש האות ר' רבתי של אל אחר ונשתנה לישר ושורות ישרות של ד' לגילוי ה' אחד.
8	4	2	160.46	68.04	92.42	23	dc1	whole	4	וביותר	וביותר נתגלה דבר זה בשעת קריעת ים סוף שהרי אז כבר נאמר ויאמינו בה' ובמשה עבדו, שזכו להאמין ולגלות הד' רבתי של ה' אחד ולכן
9	5	1	530.0	68.04	461.96	23	body	whole	4	הסוף של שירת הים שהוא בחי'	הסוף של שירת הים שהוא בחי' התכלית הוא אות ד' של ה' ימלוך לעולם ועד שנתגלה בחי' ד' רבתי של ה' אחד ונתגלה מלכות ה' בכל העולם.
9	5	1	451.75	238.14	213.61	24	dc1	whole	14	וכן	וכן יש נוהגין בתפילת שחרית לאחר שירת הים לומר ובתורתך כתוב לאמר שמע ישרא' ה' אלקנו ה' אחד כי בשעת קריעת ים סוף נתגלה הד' רבתי כנ״ל, וגם אומרים הפס' של והיה ה' למלך וגו', ה' אחד ושמו אחד ועוד י״ל שלכן מתחיל השירה באז ישיר, ישי״ר הוא בחי' ישר שנעשה מריש יש״ר שיהי' שורות שוות כמו ד' וכן א״ז בגי' ב' פעמים ״ד' בחי' דרדר, וביותר מרומז בהא די״ם סו״ף בגי' קו״ץ, וקריעת ים סוף היינו שנקרע מספר י״ם סו״ף קו״ץ מר' שהוא מספר ד' שנתגלה הד' של ה' אחד.
9	5	1	199.33	47.92	151.4	25	subhead	whole	1	עמלק בא לבטל גילוי ה' אחד של קריעת ים סוף	עמלק בא לבטל גילוי ה' אחד של קריעת ים סוף
9	5	1	148.34	85.05	63.29	26	dc1	head	5	ולפי	ולפי המבואר לעיל מובן למה דוקא כאן בא עמלק להילחם עם ישרא' כי עמל״ק שהוא בגי' א״ל אח״ר בחי' ר' רבתי אינו יכול לסבול הגילוי של הישרות של ה' אחד שנתגלה
9	5	2	530.0	34.02	495.98	26	body	tail	2	בקריעת י״ם סו״ף שהוא בחי' הקו״ץ	בקריעת י״ם סו״ף שהוא בחי' הקו״ץ של הד' כמו שנתבאר לעיל.
9	5	2	489.18	68.04	421.14	27	dc1	whole	4	ובזה	ובזה ימתק מה שנא' בעמלק מלחמה לה' בעמלק מדרד״ר שהם אותיות דרדר לתקן מה שהחליש וקרר הגילוי של ה' אחד.
9	5	2	414.33	68.04	346.29	28	dc1	whole	4	ועוד	ועוד יובן מה שאיתא במדרש שעמלק בא מהלך של ת' פרסה וי״ל שמרומז בת' שהוא בגי' קו״ץ ד״ר שבא להילחם בתיקון הקו״ץ של ה' אחד.
9	5	2	335.41	47.92	287.48	29	subhead	whole	1	מלחמת עמלק פגם בקבלת התורה של נעשה ונשמע	מלחמת עמלק פגם בקבלת התורה של נעשה ונשמע
9	5	2	284.42	221.13	63.29	30	dc1	whole	13	וביותר	וביותר עומק י״ל כי ע״י הגילוי של קריעת ים סוף זכו לקבלת התורה בשלימות ולמדריגת נעשה ונשמע, כי התורה הוא בחי' של פיקודי ה' ישרים משמחי לב, וכן כתי' ישרים דרכי ה' צדיקים ילכו בם וע״י התיקון של ישר ותיקון של ה' אחד של קריעת ים סוף זכו לקבלת התורה, וכן מדריגת נעשה ונשמע הוא מדריגת ישרים כמבואר במסכת שבת פ״ח במעשה דהדדוקי שאמר לרבא שכלל ישרא' הם עמא פזיזא שקיבלו נעשה קודם לנשמע וא״ל שאצל כלל ישרא' כתי'
10	6	1	530.0	85.05	444.95	30	body	whole	5	תומת ישרים תנחם ע״ש, ואז הי'	תומת ישרים תנחם ע״ש, ואז הי' זמן של תיקון חטא עץ הדעת כי המדריגה של ישרים מחייב קבלת התורה מאהבה ושמחה כי הוא מדריגה של ישרים, משמחי לב ומקבל התורה בשלימות.
10	6	1	438.15	85.05	353.1	31	dc1	whole	5	ועמלק	ועמלק רצה לבטל מדריגת הישר ולכן בא לאחר קריעת ים סוף לבטל מדריגת הישר של כלל ישרא' ולבטל מדריגה נעשה ונשמע שבא מכח מדריגת ישרים.
10	6	1	346.29	102.06	244.23	32	dc1	whole	6	ויש	ויש לומר רמז נפלא שלכן כתי' זכור את אשר עשה לך עמלק בדרך עש״ה ל״ך בגי' נעש״ה עמל״ק בדר"ך בג' ונשמ״ע. שעמלק בא לבטל מדריגה זו של כלל ישרא' שבא מכח מדת הישר.
10	6	1	233.35	31.67	201.67	33	subhead	whole	1	עמלק גרם חטא העגל	עמלק גרם חטא העגל
10	6	1	198.61	136.08	62.53	34	dc1	head	8	ואע״פ	ואע״פ שכלל ישרא' קיבלו התורה בנעשה ונשמע מלחמת עמלק גרם שלא יהי' בשלימות וע״י זה נגרם חטא העגל שהוא בחי' א״ל אח״ר שבגימטריא עמל״ק, וכן עמל״ק שבא ביום המ' ליציאת מצרים הוא אותיות עגל מ' כי אות ק' ואות ג' מתחלפין, ולכן כתי' לך רד כי שחת עמך כי על
10	6	2	530.0	85.05	444.95	34	body	tail	5	ידי חטא העגל חזרה זוהמת הנחש	ידי חטא העגל חזרה זוהמת הנחש ונשאר הבילבול של קוץ ודרדר תצמיח לך, וכל זה ע״י מלחמת עמלק בין קריעת ים סוף למתן תורה שהוא מנגד לתיקון של ה' אחד.
10	6	2	430.66	31.67	398.99	35	subhead	whole	1	משה רבינו לא משתייך לחטא העגל	משה רבינו לא משתייך לחטא העגל
10	6	2	395.93	289.17	106.76	36	dc1	whole	17	ואע״פ	ואע״פ שלכלל ישרא' הי' פגם של חטא העגל בחי' ר' של אל אחר משה רבינו לא נפגם כלל בחטא העגל כמו שביארו בספה״ק הא דנתגלה טעמו של פרה אדומה רק למשה רבינו שהרי הפרה אדומה הי' משתייך לכפרת חטא העגל ורק משה רבינו שלא הי' בכלל בעולם הזה בשעת החטא ולא הי' משתייך לזה כלל זכה להשיג טעם הפרה אדומה, ולכן משה רבינו הוא בחי' התיקון של ד' רבתי משא״כ כלל ישרא' שנפגמו קצת בחטא העגל ולכן החילוק של הגימטריא בין מש״ה לישרא״ל הוא כמנין קו״ץ (י״ם סו״ף) שמשה רבינו זכה שישאר אצלו אותו גילוי של ה' אחד של קריעת ים סוף ומתן תורה.
10	6	2	96.55	34.02	62.53	37	dc1	whole	2	וגם	וגם כתי' במשה רבינו שקרן עור פניו והוא בחי' כתנות אור עם א' של
11	7	1	530.0	136.08	393.92	37	body	whole	8	תיקון חטא עץ הדעת וכלל״י אבדו	תיקון חטא עץ הדעת וכלל״י אבדו מדריגה זו בחטא העגל אבל משה זכה שישאר אצלו וכתי' ויתן על פניו מסוה הוא הס״ת של סוס ורוכבו רמה בים שהיא עיקר השירה שנאמרה בתורה בין באנשים בין בנשים, שהסתיר המדריגה של תיקון חטא עץ הדעת שזכו בשעת קריעת ים סוף ומתן תורה.
11	7	1	380.33	31.67	348.66	38	subhead	whole	1	מחיית עמלק ע״י אמן יהא שמי' רבא	מחיית עמלק ע״י אמן יהא שמי' רבא
11	7	1	345.59	136.08	209.51	39	dc1	whole	8	ויש	ויש להוסיף עוד, שהרי אמרו חז״ל אין השם שלם וכסא שלם עד שימחה זרעו של עמלק, ולכן מתפללין בקדיש יהא שמי' רבא שיגדל שמו של הקב״ה במחיית עמלק, ואז יהי' תיקון של ה' אחד ושורות ישרות של ד' ולכן הר״ת של יהא שמי' רבא הוא ישר שבמחיית עמלק יהיו במדריגת ישרים.
11	7	1	195.92	31.67	164.25	40	subhead	whole	1	ערד מלך עמלק	ערד מלך עמלק
11	7	1	161.19	68.04	93.15	41	dc1	head	4	ובאמת	ובאמת מצינו עוד פעם שבא עמלק להילחם עם ישרא' בתורה בפ' חקת וישמע הכנעני מלך ערד יושב הנגב וגו'. ופירש״י ששמע שמת אהרן,
11	7	2	530.0	153.09	376.91	41	body	tail	9	וי״ל שערד יש בו אותיות ר״ד	וי״ל שערד יש בו אותיות ר״ד שבא להמשיך קליפת עמלק לבטל הקוץ של ה' אחד לאל אחר וער״ד בגי' מרדכ״י וכמו שנבאר לקמן (ענף ד') שמרדכי הוא בחי' התיקון של הד' נגד קליפת ערד וחודש אדר הוא כנגד ערד כי ע' וא' מתחלפין ויש באדר ג״כ התיקון של ר' ד' כמו שיתבאר לקמן (ענף ה'), וגם כתי' וידר נדר מל' תיקון של ד' ר'.
11	7	2	366.02	31.67	334.35	42	subhead	whole	1	נחש הנחושת	נחש הנחושת
11	7	2	331.29	238.14	93.15	43	dc1	whole	14	ומיד	ומיד לאחר שבא ערד מלך עמלק כתי' וידבר העם באלקים ובמשה והתלוננו על המן ובא נחשים ושרפים, ולפי הנ״ל י״ל שערד מלך עמלק עשה פגם במדריגה של קבלת התורה שהרי לא ניתנה תורה אלא לאוכלי המן, וכמו שביארנו לעיל שעמלק מבטל הקבלת התורה בדרגה של ישרים ולכן בא עונש של נחש שהי' בחי' חטא עץ הדעת שגם כן הי' פגם בבחי' ד' הישר, ולכן אמר לו השי״ת למשה עשה לך שרף, ושים אותו על הנס שהוא בח' עץ ישר, לעשות מנחש העקלתון ר' עקומה בחי' ישר של ד'.
12	8	0	502.0	44.0	458.0	44	anaf	full	1	ענף ג' מלחמת עמלק בימי שמוא' ושאול ואגג	ענף ג' מלחמת עמלק בימי שמוא' ושאול ואגג
12	8	1	450.35	255.15	195.2	45	dc1	whole	15	והנה	והנה מלחמת עמלק נמשך בכל הדורות ובזמן שאול המלך היתה עוד התעוררות למחיית עמלק והוא ההפטורה לשבת זכור, ולבסוף כתי' שם ״וישסף שמוא' את אגג לפני ה'״ שהרג שמוא' המלך של עמלק בזמן ההוא, אבל לא כתי' שהרגו סתם רק כתי' וישסף ופירש רש״י וישסף - ״חתכו לארבע״, ואין לתיבה זו דמיון, וצ״ב למה הורגו דוקא במיתה זו שחתכו לד' חלקים, ועוד צ״ב מהו המקור לרש״י שזהו הפי' של וישסף [ובפשטות מביא שם רש״י מהתרגום שהוא ל' בקיעה ורש״י הבין שהבקיעה של אדם הוא ע״י שיחתכו לארבע חלקים].
12	8	2	450.35	255.15	195.2	46	dc1	whole	15	אבל	אבל לפי מה שביארנו לעיל שהקליפה של עמלק הוא להכחיש הד' רבתי של ה' אחד של שורות ישרות ולעורר הר' רבתי של אל אחר מובן היטיב למה המחיית עמלק של שמוא' הי' דוקא שיעשה מאגג ד' חלקים שרצה לתקן הד' רבתי של ה' אחד וי״ל רמז נפלא שמרומז כן בהפס' דכתי' וישסף שמוא' א״ת אג״ג לפנ״י ה״י, א״ת אג״ג בגמטריא דרד״ר, לפנ״י הי' בגימטריא קו״ץ כלומר שעל ידי שחותכו לד' רצה לתקן הקוץ ודרדר שיהי' ד' רבתי של ה' אחד (וגם חתכ״ו בגי' דל״ת חתכ״ו לד' היינו ב' פעמים ד' של דרדר).
13	9	0	502.0	44.0	458.0	47	anaf	full	1	ענף ד' מלחמת עמלק בימי מרדכי ואסתר והמן	ענף ד' מלחמת עמלק בימי מרדכי ואסתר והמן
13	9	1	450.35	31.67	418.67	48	subhead	whole	1	המן מתנגד לתיקון הקוץ של הד'	המן מתנגד לתיקון הקוץ של הד'
13	9	1	415.61	340.2	75.41	49	dc1	head	20	ובימי	ובימי אחשורוש הי' עוד זמן שהתעורר קליפת עמלק על ידי המן, והמן הי' בחי' של עבודה זרה, הר' רבתי של ״אל אחר״ שבגי' עמל״ק כמבואר לעיל, ולכן כל אחד ואחד הי' צריך להשתחוות להמן, בבחי' לא תשתחווה לאל אחר, [וגם הקיטרוג של אותו דור היתה שהשתחוו לצלם] והמן לא הי' סובל הד' רבתי של ה' אחד ולכן התנגד לישנו עם אחד היינו כלל ישרא' שמכריזים הד' רבתי של ה' אחד, ועוד איתא במדרש על והנה המן עומד בחצר שבא דוקא בזמן שאין אומרים קרי״ש (באמצע הלילה). והמ״ן במילוי כזה ה״ה מ״ם נו״ן בגימטריא קו״ץ שהתנגד לתיקון של הקו״ץ ודרדר תצמיח לך ובאמת מצינו בחז״ל שהעץ שעליו נתלה המן הי' ״קוץ״, עיין מדרש רבה (ט״ב) אמרו חכמים בשעה שבא להכינו
13	9	2	450.35	136.08	314.27	49	body	tail	8	קרא הקב״ה לכל עצי בראשית מי	קרא הקב״ה לכל עצי בראשית מי יתן עצמו ויתלה רשע זה עליו ע״ש שבא כל מיני עצים עד שבא קוץ וכו', שאני קוץ והוא קוץ מכאיב, ונאה שיתלה קוץ על קוץ. ולפי דברינו מובן היטב שזה הי' קליפת המן ועמלק ועליו נתלה לגלות ולתקן הד' רבתי של ה' אחד.
13	9	2	280.25	31.67	248.57	50	subhead	whole	1	המן מתנגד להגילוי של קריעת ים סוף	המן מתנגד להגילוי של קריעת ים סוף
13	9	2	245.51	170.1	75.41	51	dc1	whole	10	ועוד	ועוד יש לרמז דהמן מתנגד לגילוי של קריעת ים סוף דכתי' אמר אויב ארדף אשיג אחלל שלל, אויב מרמז להמן דכתי' איש צר ואויב, אחלק שלל, הוא נגד מה שכתוב בתורה, בנימין זאב יטרוף בבוקר יאכל עד ולערב יחלק שלל ופירש״י דקאי על זמן מרדכי והמן שנטל מרדכי ביתו של המן, ועוד י״ל רמז נפלא, דיש נ״ד פעמים המ״ן במגילה והוא בגי' חמשת אלפים ק״ל
14	10	1	530.0	102.06	427.94	51	body	whole	6	והוא מרומז באחל״ק שהוא ר״ת חמשת	והוא מרומז באחל״ק שהוא ר״ת חמשת אלפים ק"ל ובחי' השלל מרמז על הגילוי של ה' אחד, שכן אוי״ב ארד״ף אשי״ג אחל״ק של״ל בגי' שמ״ע ישרא' ה' אלקנו ה' אח״ד (ועם אמ״ר אויב בגי' ברו״ך ש״ם כבו״ד מלכות״ו לעול״ם וע״ד).
14	10	1	414.65	119.07	295.58	52	dc1	whole	7	[ועוד	[ועוד מצינו אצל סעודת אחשורוש היתה ודר וסוחרת ועיין בגמ' מגילה דרי דרי ופי' רש״י שורות שורות סביב, וסוחרת מל' סחור סחור ואולי י״ל שעשו משורות ישרות שלא יהיו ישרות רק סביב ועקום והוא הבחינה לעשות מד' ר' כמבואר לעיל].
14	10	1	278.21	47.92	230.28	53	subhead	whole	1	הגילוי של קריעת ים סוף בימי מרדכי ואסתר	הגילוי של קריעת ים סוף בימי מרדכי ואסתר
14	10	1	227.22	153.09	74.13	54	dc1	whole	9	הנה	הנה בכל המגילה כתי' פרס קודם מדי ורק בסוף המגילה כתי' מדי קודם פרס, ולפי דרכנו י״ל הפשט שבתחילת המגילה כשהיתה התעוררות הר' של אל אחר דהמן כתי' פרס קודם מדי שהאות האמצעי' של שניהם הוא ר' ד' והר' קודם הד' אבל לבסוף המגילה שהי' מחיית עמלק כתי' מדי קודם פרס שהד' קודם הר' באותיות האמצעיות.
14	10	2	530.0	68.04	461.96	55	dc1	whole	4	ובאמת	ובאמת מרומז יותר מזה שהרי האותיות החיצוניות של פרס ומדי שאינם ר' ד' הם בגי' קו״ץ לרמז על הקוץ של הד' שיש יותר מהר'.
14	10	2	455.16	306.18	148.98	56	dc1	whole	18	ועוד	ועוד יותר יש לרמז שהר' ביארנו שהגילוי של ה' אחד היה בשעת קריעת ים סוף שנקרע ונתגלה הקו״ץ של הד' שבג' י״ד סו״ף וממש נפלא שהאותיות החיצוניות של ״פרס ומדי״ הוא ממש אותיות ״ים סוף״ והאמצעי הוא אותיות ר' ד' וכשנקרע ים סוף נתגלה הד' על הר' והוא בחי' האמצעי של ים סוף שמרומז בהאמצעי של פרס ומדי, והוא כמבואר לעיל שבתחילה הי' הסתר על הגילוי של הקריעת ים סוף ולכן הר' קודם הד' בתוך פרס ומדי המרמז לקריעת ים סוף אבל לבסוף המגילה כתי' מדי קודם פרס שחזר ונתגלה הד' קודם הר' בחי' קריעת ים סוף של פרס ומדי ע״י שנתלה המן והיו מחיית עמלק לתקן הקוץ של הד' של ה' אחד והוא נפלא.
14	10	2	142.17	68.04	74.13	57	dc1	whole	4	ועוד	ועוד פרס ומדי ממש מרומז בקריעת ים סוף עצמו שהרי בשירה כתי' תפול עליהם אימתה ופחד בגדול זרעך ידמו כאבן גדו״ל זרוע״ך בגי'
15	11	1	530.0	34.02	495.98	57	body	whole	2	פר״ס ידמ״ו אותיות ומדי ובתוכם	פר״ס ידמ״ו אותיות ומדי ובתוכם מרומז הגילוי של קריעת ים סוף כנ״ל.
15	11	1	469.41	119.07	350.34	58	dc1	whole	7	[ובאמת	[ובאמת עיין במדרש רבה בפס' חיל פרס ומדי שמדי מל' מודיא להקב״ה בחי' אמונה. ואע״פ שיש בהם עבודה זרה היתה זו רק מסורת אבותיהם ומתאים מאוד עם הנ״ל שמדי מרמז על הקדושה והתיקון של ה' אחד].
15	11	1	319.69	31.67	288.02	59	subhead	whole	1	מרדכי בחי' התיקון של קוץ ודרדר	מרדכי בחי' התיקון של קוץ ודרדר
15	11	1	284.96	221.13	63.83	60	dc1	whole	13	וכל	וכל זה בא על ידי מרדכי הצדיק, ומרדכי לא יכרע ולא ישתחווה שהי' תמיד בבחינת ד' של ה' אחד, ומרדכי הוא אותיות דרך י״ם, בחי' קריעת ים סו״ף שהיתה תמיד בבחי' גילוי הקו״ץ, שנתגלה שם, וגם מרד ממרדכי מרמז לעשות מר' ד', ומרדכ״י בגי' רע״ד נגד ער״ד מלך עמלק שרצה לבטל התיקון של ר' ד', וגם מרדכי נקרא צדיק צדי״ק בג' ר״ד שתיקון הקוץ ודרדר תצמיח לך וגם המשיך הגילוי של קריעת ים סוף דכתי' שם אילו מואב אחזימו רע״ד שבגי' מרדכ"י.
15	11	2	530.0	31.67	498.33	61	subhead	whole	1	מגילה כאגרת	מגילה כאגרת
15	11	2	495.27	153.09	342.18	62	dc1	whole	9	ולפי	ולפי זה י״ל בדרך רמז, מה שהמגילה נקרא אגר״ת, כי אגר״ת בגי' קו״ץ דרד״ר, כי על ידי מקרא מגילה זוכין להתגלות של אחד, ולתקן הקוץ ודרדר תצמיח לך, וגם הצורה הוא כולו עקומה כמו נחש וע"י הקריאה מפשיט העקמימות לישר והוי תיקון לבחי' הר' שהוא שורות עקומות שאינן ישרות להפוך אותו לד'.
15	11	2	331.29	31.67	299.62	63	subhead	whole	1	מנהג גראגע״ר	מנהג גראגע״ר
