page	display_pg	col	y_top	height	y_bot	el_idx	kind	frag	n_lines	text	rendered_text
6	2	2	516.0	374.22	141.78	7	body	tail	22	התורה הק' נקרא ישר כמו	התורה הק' נקרא ישר כמו שנא' פיקודי ה' ישרים, משא״כ הרע והקליפה הוא להיפוך עקום ועקלתון, והפגם של דרדר הוא שנפגם ד' הישר של ה' אחד לר' עקומה של אל אחר, וי״ל שהתיקון של הר' שנתהוה ע״י חטא עץ הדעת הוא לסדר האותיות. להפך מהמילוי של אות ריש לישר כי החילוק בין צורת אות ר' לצורת אות ד' שהאות ריש הוא שורות עקומות משא״כ האות ד' הוא שורות ישרות כי הד' שמרמז על השי״ת הוא בחי' ישר משא״כ הר' שמרומז על הרע הוא עקומה וע״י שנעשה מריש ישר נעשה תיקון של ד' שהוא שורות ישרות.
6	2	2	129.53	23.81	105.72	8	subhead	whole	1	מלחמת עמלק על ישראל	מלחמת עמלק על ישראל
6	2	2	98.91	34.02	64.89	9	dc1	whole	2	ולכן	ולכן ישרא' שהם מאמינים בה' אחד נקראים גוי
7	3	1	516.0	306.18	209.82	9	body	whole	18	אחד הבחי' של הד' רבתי	אחד הבחי' של הד' רבתי של ה' אחד, וכמו דאמרינן בתפילה ואל יאבד גוי אחד, המיחדים שמך ה' אלקנו ה' אחד, ונקראים ישרים, ישראל מל' ישר-אל, וכמו שנא' תומת ישרים תנחם וכלל״י הם הבחי' של והאלקים עשה את האדם ישר משא״כ עמלק הוא בחי' ר' רבתי של אל אחר המתנגד לה' אחד ולכן עמל״ק בגי' א״ל אח״ר וכן ״עמלק״ הוא אותיות ״מעקל״ שהוא בחי' נחש עקלתון, ולכן עמלק מתנגד נגד ישרא' לבטל בחי' ה' אחד.
7	3	1	192.81	23.81	169.0	10	subhead	whole	1	ביאור קללת על גחונך תלך	ביאור קללת על גחונך תלך
7	3	1	162.19	119.07	43.12	11	dc1	whole	7	ולפי	ולפי זה יבואר היטב מה שנענש הנחש שהוא בחי' עמלק שיהיו "על גחונך תלך״ שהרי עי״ז כל גופו נעשה עקומה לבחי' של נחש עקלתון צורה של ר' שאינה שורות ישרות.
7	3	2	516.0	23.81	492.19	12	subhead	whole	1	עמלק בחי' הזבוב שעושה מד' ר'	עמלק בחי' הזבוב שעושה מד' ר'
7	3	2	485.38	442.26	43.12	13	dc1	whole	26	ומקור	ומקור לדבר זה שעמלק הוא בחי' חטא עץ הדעת שפגם באות ד' לעשותו ר', מבואר בספר עטרת ישועה (פ' - בשלח), הנה הגמ' סוטה כ' אמר רב יהודה אמר שמוא' משום ר' מאיר כשהייתי למד תורה אצל ר' עקיבא הייתי מטיל קנקנתום לתוך הדיו, ומבאר הגמ' שהיתה מיחש לזבוב דילמא יתיב אתגי' (הקוץ) של דלי״ת ומחוק לי' ומשוי לי' רי״ש ולכן הטיל קנקנתום שלא יוכל להימחק, ופי' רש״י כגון ד' דאחד דהיינו שיעשה מאחד אחר, ומבאר העטרת ישועה שהזבוב מרמז על עמלק כמבואר בבעל הטורים פ' בשלח שזבו״ב ר״ת ו'שים ז'את ז'כרון ב'ספר ועמלק הוא בחי' הזבוב שרוצה למחוק הקוץ של הד' לעשותו ר' בבחי' קוץ ודרדר, ומבואר
8	4	1	516.0	51.03	464.97	13	body	whole	3	שעמלק הוא הפוגם בקוץ	שעמלק הוא הפוגם בקוץ ודרדר תצמיח לך בחטא עץ הדעת.
8	4	1	448.26	40.06	408.2	14	subhead	whole	1	ספר תורה של ר״מ במדריגה קודם חטא עץ הדעת	ספר תורה של ר״מ במדריגה קודם חטא עץ הדעת
8	4	1	401.39	204.12	197.27	15	dc1	whole	12	וע״ש	וע״ש בעטרת ישועה שהוסיף עוד, דהי' ספר תורה של ר' מאיר, ור' מאיר הי' תלמוד של אחר, ואחר הוא בחי' ר' רבתי של אל אחר, אבל כחו של ר' מאיר הי' שתוכו אכל וקליפתו זרק ותיקון שתורתו יהי' במדריגת ד' רבתי ולעשות מר' ד' כנ״ל עכת״ד ע״ש.
8	4	1	186.01	102.06	83.95	16	dc1	head	6	ויש	ויש להוסיף דבאמת מצינו עוד דבר מיוחד בתורתו של ר' מאיר שהי' כתי' שם כתנות אור עם א'. תחת ע' של עור וביארו בספה״ק
8	4	2	516.0	153.09	362.91	16	body	tail	9	שהי' במדריגה של תיקון	שהי' במדריגה של תיקון קודם חטא עץ הדעת שלא היצטרכו כתנות עור עם ע' וממש נפלא שדוקא בתורתו הקפיד ג״כ שיהי' תיקון לאות ד' שח״ו לא ימחה להיות ר' בדרגת התיקון על הקוץ ודרדר תצמיח לך.
8	4	2	356.11	272.16	83.95	17	dc1	whole	16	ונמצא	ונמצא שספר תורה שלו הי' מיוחד באות א' של אור וגם מיוחד בד' שלא יהי' ר' והוא אותיות אדר ונגד ערד מלך עמלק שהוא בחי' ע' והר' קודם הד' וחודש אדר קיבלו התורה מאהבה בפורים, והי' במדריגה של תורה הק' כתיקונם והוא בחי' מחיית עמלק של אדר ופורים ולכן כתי' ליהודים היתה אורה ודרשו חז״ל אורה זו תורה שהיתה תורה בבחי' אור וכמו שנבאר לקמן ב״ה.
9	5	0	498.99	44.0	454.99	18	anaf	full	1	ענף ב' מלחמת עמלק בקריעת ים סוף לבטל קבלת התורה	ענף ב' מלחמת עמלק בקריעת ים סוף לבטל קבלת התורה
9	5	1	429.48	23.81	405.66	19	subhead	whole	1	האבות במדריגה ישרים	האבות במדריגה ישרים
9	5	1	398.86	357.21	41.65	20	dc1	head	21	והנה	והנה עמלק גרם לעוות היושר והאמונה בה' אחד וגרם קלקול בכל העולם בבחי' קוץ ודרדר תצמיח לך וכמו שביארנו לעיל, אבל האבות הם היו בבחי' תיקון העולם, וגילוי אמונת ה' בעולם ורק התולדות של האבות בני יעקב אבינו הוצטרכו לילך ולהזדכך בכור הברזל של גלות מצרים ולתקן חטא אדם הראשון עד שיזכו לתעבדון את האלקים על ההר הזה בבחי' פסקה זוהמתן של הנחש בחטא עץ הדעת, ולכן ספר בראשי״ת שהוא בחי' ספר האבות הוא האותיות יש״ר אב״ת שהאבות היו בבחי' ישרים (וספר בראשית נקרא
9	5	2	429.48	51.03	378.45	20	body	tail	3	('ספר', 'eft_pegasuslight', 11.475) ('הישר)', 'eft_pegasuslight', 11.475) שהאבות	ספר הישר) שהאבות גילוי בחי' ה' אחד בחי' ישר מריש כמבואר לעיל.
9	5	2	360.68	40.06	320.61	21	subhead	whole	1	מעלת יציאת מצרים וקריעת ים סוף לגלות ד' רבתי של ה' אחד	מעלת יציאת מצרים וקריעת ים סוף לגלות ד' רבתי של ה' אחד
9	5	2	313.81	272.16	41.65	22	dc1	whole	16	אבל	אבל זה הי' רק מדריגת האבות אבל כלל ישרא' הלכו במצרים להזדכך עד שיגיעו למתן תורה ולכן בהתחלת גלות מצרים כתי' ויקצו מפני בני ישרא' דהיינו שהמצרים רצו להפסיד בחי' תיקון הקוץ של ה' אחד הקוץ ודרדר תמציח לך ולאחר כל השיעבוד והעשר מכות ויציאת מצרים כתי' ובני ישרא' יוצאים ביד רמה ופי' התרגום בריש גלי וי״ל הפי' שנתגלה האפסיות והשקר של הריש האות ר'
10	6	1	516.0	51.03	464.97	22	body	whole	3	רבתי של אל אחר ונשתנה	רבתי של אל אחר ונשתנה לישר ושורות ישרות של ד' לגילוי ה' אחד.
10	6	1	458.17	204.12	254.05	23	dc1	whole	12	וביותר	וביותר נתגלה דבר זה בשעת קריעת ים סוף שהרי אז כבר נאמר ויאמינו בה' ובמשה עבדו, שזכו להאמין ולגלות הד' רבתי של ה' אחד ולכן הסוף של שירת הים שהוא בחי' התכלית הוא אות ד' של ה' ימלוך לעולם ועד שנתגלה בחי' ד' רבתי של ה' אחד ונתגלה מלכות ה' בכל העולם.
10	6	1	247.24	204.12	43.12	24	dc1	head	12	וכן	וכן יש נוהגין בתפילת שחרית לאחר שירת הים לומר ובתורתך כתוב לאמר שמע ישרא' ה' אלקנו ה' אחד כי בשעת קריעת ים סוף נתגלה הד' רבתי כנ״ל, וגם אומרים הפס' של והיה ה' למלך וגו', ה' אחד ושמו אחד ועוד י״ל שלכן מתחיל השירה באז ישיר, ישי״ר הוא בחי' ישר שנעשה
10	6	2	516.0	153.09	362.91	24	body	tail	9	מריש יש״ר שיהי' שורות	מריש יש״ר שיהי' שורות שוות כמו ד' וכן א״ז בגי' ב' פעמים ״ד' בחי' דרדר, וביותר מרומז בהא די״ם סו״ף בגי' קו״ץ, וקריעת ים סוף היינו שנקרע מספר י״ם סו״ף קו״ץ מר' שהוא מספר ד' שנתגלה הד' של ה' אחד.
10	6	2	342.8	40.06	302.73	25	subhead	whole	1	עמלק בא לבטל גילוי ה' אחד של קריעת ים סוף	עמלק בא לבטל גילוי ה' אחד של קריעת ים סוף
10	6	2	295.93	170.1	125.83	26	dc1	whole	10	ולפי	ולפי המבואר לעיל מובן למה דוקא כאן בא עמלק להילחם עם ישרא' כי עמל״ק שהוא בגי' א״ל אח״ר בחי' ר' רבתי אינו יכול לסבול הגילוי של הישרות של ה' אחד שנתגלה בקריעת י״ם סו״ף שהוא בחי' הקו״ץ של הד' כמו שנתבאר לעיל.
10	6	2	111.16	68.04	43.12	27	dc1	whole	4	ובזה	ובזה ימתק מה שנא' בעמלק מלחמה לה' בעמלק מדרד״ר שהם אותיות דרדר לתקן מה
11	7	1	516.0	34.02	481.98	27	body	whole	2	שהחליש וקרר הגילוי של	שהחליש וקרר הגילוי של ה' אחד.
11	7	1	467.31	102.06	365.25	28	dc1	whole	6	ועוד	ועוד יובן מה שאיתא במדרש שעמלק בא מהלך של ת' פרסה וי״ל שמרומז בת' שהוא בגי' קו״ץ ד״ר שבא להילחם בתיקון הקו״ץ של ה' אחד.
11	7	1	345.14	40.06	305.08	29	subhead	whole	1	מלחמת עמלק פגם בקבלת התורה של נעשה ונשמע	מלחמת עמלק פגם בקבלת התורה של נעשה ונשמע
11	7	1	298.27	255.15	43.12	30	dc1	head	15	וביותר	וביותר עומק י״ל כי ע״י הגילוי של קריעת ים סוף זכו לקבלת התורה בשלימות ולמדריגת נעשה ונשמע, כי התורה הוא בחי' של פיקודי ה' ישרים משמחי לב, וכן כתי' ישרים דרכי ה' צדיקים ילכו בם וע״י התיקון של ישר ותיקון של ה' אחד של קריעת ים סוף זכו לקבלת התורה, וכן מדריגת נעשה ונשמע הוא מדריגת ישרים כמבואר במסכת שבת פ״ח במעשה דהדדוקי שאמר
11	7	2	516.0	204.12	311.88	30	body	tail	12	לרבא שכלל ישרא' הם	לרבא שכלל ישרא' הם עמא פזיזא שקיבלו נעשה קודם לנשמע וא״ל שאצל כלל ישרא' כתי' תומת ישרים תנחם ע״ש, ואז הי' זמן של תיקון חטא עץ הדעת כי המדריגה של ישרים מחייב קבלת התורה מאהבה ושמחה כי הוא מדריגה של ישרים, משמחי לב ומקבל התורה בשלימות.
11	7	2	305.08	119.07	186.01	31	dc1	whole	7	ועמלק	ועמלק רצה לבטל מדריגת הישר ולכן בא לאחר קריעת ים סוף לבטל מדריגת הישר של כלל ישרא' ולבטל מדריגה נעשה ונשמע שבא מכח מדריגת ישרים.
11	7	2	179.2	136.08	43.12	32	dc1	whole	8	ויש	ויש לומר רמז נפלא שלכן כתי' זכור את אשר עשה לך עמלק בדרך עש״ה ל״ך בגי' נעש״ה עמל״ק בדר"ך בג' ונשמ״ע. שעמלק בא לבטל מדריגה זו של כלל ישרא' שבא מכח מדת הישר.
12	8	1	516.0	23.81	492.19	33	subhead	whole	1	עמלק גרם חטא העגל	עמלק גרם חטא העגל
12	8	1	485.38	323.19	162.19	34	dc1	whole	19	ואע״פ	ואע״פ שכלל ישרא' קיבלו התורה בנעשה ונשמע מלחמת עמלק גרם שלא יהי' בשלימות וע״י זה נגרם חטא העגל שהוא בחי' א״ל אח״ר שבגימטריא עמל״ק, וכן עמל״ק שבא ביום המ' ליציאת מצרים הוא אותיות עגל מ' כי אות ק' ואות ג' מתחלפין, ולכן כתי' לך רד כי שחת עמך כי על ידי חטא העגל חזרה זוהמת הנחש ונשאר הבילבול של קוץ ודרדר תצמיח לך, וכל זה ע״י מלחמת עמלק בין קריעת ים סוף למתן תורה שהוא מנגד לתיקון של ה' אחד.
12	8	1	147.82	40.06	107.76	35	subhead	whole	1	משה רבינו לא משתייך לחטא העגל	משה רבינו לא משתייך לחטא העגל
12	8	1	100.96	51.03	49.93	36	dc1	head	3	ואע״פ	ואע״פ שלכלל ישרא' הי' פגם של חטא העגל בחי' ר' של אל אחר
12	8	2	516.0	374.22	141.78	36	body	tail	22	משה רבינו לא נפגם כלל	משה רבינו לא נפגם כלל בחטא העגל כמו שביארו בספה״ק הא דנתגלה טעמו של פרה אדומה רק למשה רבינו שהרי הפרה אדומה הי' משתייך לכפרת חטא העגל ורק משה רבינו שלא הי' בכלל בעולם הזה בשעת החטא ולא הי' משתייך לזה כלל זכה להשיג טעם הפרה אדומה, ולכן משה רבינו הוא בחי' התיקון של ד' רבתי משא״כ כלל ישרא' שנפגמו קצת בחטא העגל ולכן החילוק של הגימטריא בין מש״ה לישרא״ל הוא כמנין קו״ץ (י״ם סו״ף) שמשה רבינו זכה שישאר אצלו אותו גילוי של ה' אחד של קריעת ים סוף ומתן תורה.
12	8	2	134.98	85.05	49.93	37	dc1	whole	5	וגם	וגם כתי' במשה רבינו שקרן עור פניו והוא בחי' כתנות אור עם א' של תיקון חטא עץ הדעת וכלל״י אבדו מדריגה זו
13	9	1	512.86	170.1	342.76	37	body	whole	10	בחטא העגל אבל משה זכה	בחטא העגל אבל משה זכה שישאר אצלו וכתי' ויתן על פניו מסוה הוא הס״ת של סוס ורוכבו רמה בים שהיא עיקר השירה שנאמרה בתורה בין באנשים בין בנשים, שהסתיר המדריגה של תיקון חטא עץ הדעת שזכו בשעת קריעת ים סוף ומתן תורה.
13	9	1	305.0	40.06	264.93	38	subhead	whole	1	מחיית עמלק ע״י אמן יהא שמי' רבא	מחיית עמלק ע״י אמן יהא שמי' רבא
13	9	1	258.13	204.12	54.01	39	dc1	whole	12	ויש	ויש להוסיף עוד, שהרי אמרו חז״ל אין השם שלם וכסא שלם עד שימחה זרעו של עמלק, ולכן מתפללין בקדיש יהא שמי' רבא שיגדל שמו של הקב״ה במחיית עמלק, ואז יהי' תיקון של ה' אחד ושורות ישרות של ד' ולכן הר״ת של יהא שמי' רבא הוא ישר שבמחיית עמלק יהיו במדריגת ישרים.
13	9	2	516.0	23.81	492.19	40	subhead	whole	1	ערד מלך עמלק	ערד מלך עמלק
13	9	2	485.38	340.2	145.18	41	dc1	whole	20	ובאמת	ובאמת מצינו עוד פעם שבא עמלק להילחם עם ישרא' בתורה בפ' חקת וישמע הכנעני מלך ערד יושב הנגב וגו'. ופירש״י ששמע שמת אהרן, וי״ל שערד יש בו אותיות ר״ד שבא להמשיך קליפת עמלק לבטל הקוץ של ה' אחד לאל אחר וער״ד בגי' מרדכ״י וכמו שנבאר לקמן (ענף ד') שמרדכי הוא בחי' התיקון של הד' נגד קליפת ערד וחודש אדר הוא כנגד ערד כי ע' וא' מתחלפין ויש באדר ג״כ התיקון של ר' ד' כמו שיתבאר לקמן (ענף ה'), וגם כתי' וידר נדר מל' תיקון של ד' ר'.
13	9	2	135.66	23.81	111.84	42	subhead	whole	1	נחש הנחושת	נחש הנחושת
13	9	2	105.04	51.03	54.01	43	dc1	whole	3	ומיד	ומיד לאחר שבא ערד מלך עמלק כתי' וידבר העם באלקים ובמשה
14	10	1	516.0	153.09	362.91	43	body	head	9	והתלוננו על המן ובא	והתלוננו על המן ובא נחשים ושרפים, ולפי הנ״ל י״ל שערד מלך עמלק עשה פגם במדריגה של קבלת התורה שהרי לא ניתנה תורה אלא לאוכלי המן, וכמו שביארנו לעיל שעמלק מבטל הקבלת התורה בדרגה של ישרים
14	10	2	516.0	153.09	362.91	43	body	tail	9	ולכן בא עונש של נחש	ולכן בא עונש של נחש שהי' בחי' חטא עץ הדעת שגם כן הי' פגם בבחי' ד' הישר, ולכן אמר לו השי״ת למשה עשה לך שרף, ושים אותו על הנס שהוא בח' עץ ישר, לעשות מנחש העקלתון ר' עקומה בחי' ישר של ד'.
15	11	0	498.99	44.0	454.99	44	anaf	full	1	ענף ג' מלחמת עמלק בימי שמוא' ושאול ואגג	ענף ג' מלחמת עמלק בימי שמוא' ושאול ואגג
15	11	1	426.48	357.21	69.27	45	dc1	head	21	והנה	והנה מלחמת עמלק נמשך בכל הדורות ובזמן שאול המלך היתה עוד התעוררות למחיית עמלק והוא ההפטורה לשבת זכור, ולבסוף כתי' שם ״וישסף שמוא' את אגג לפני ה'״ שהרג שמוא' המלך של עמלק בזמן ההוא, אבל לא כתי' שהרגו סתם רק כתי' וישסף ופירש רש״י וישסף - ״חתכו לארבע״, ואין לתיבה זו דמיון, וצ״ב למה הורגו דוקא במיתה זו שחתכו לד' חלקים, ועוד צ״ב מהו המקור לרש״י שזהו הפי' של וישסף [ובפשטות מביא שם רש״י מהתרגום שהוא ל' בקיעה ורש״י הבין שהבקיעה של
15	11	2	429.48	34.02	395.46	45	body	tail	2	אדם הוא ע״י שיחתכו	אדם הוא ע״י שיחתכו לארבע חלקים].
15	11	2	392.46	323.19	69.27	46	dc1	whole	19	אבל	אבל לפי מה שביארנו לעיל שהקליפה של עמלק הוא להכחיש הד' רבתי של ה' אחד של שורות ישרות ולעורר הר' רבתי של אל אחר מובן היטיב למה המחיית עמלק של שמוא' הי' דוקא שיעשה מאגג ד' חלקים שרצה לתקן הד' רבתי של ה' אחד וי״ל רמז נפלא שמרומז כן בהפס' דכתי' וישסף שמוא' א״ת אג״ג לפנ״י ה״י, א״ת אג״ג בגמטריא דרד״ר, לפנ״י הי' בגימטריא קו״ץ כלומר שעל ידי שחותכו לד' רצה לתקן הקוץ ודרדר שיהי' ד' רבתי של ה' אחד (וגם
16	12	1	516.0	17.01	498.99	46	body	head	1	('חתכ״ו', 'eft_pegasuslight', 11.475) ("בגי'", 'eft_pegasuslight', 11.475) ('דל״	חתכ״ו בגי' דל״ת חתכ״ו לד'
16	12	2	516.0	17.01	498.99	46	body	tail	1	('היינו', 'eft_pegasuslight', 11.475) ("ב'", 'eft_pegasuslight', 11.475) ('פעמים	היינו ב' פעמים ד' של דרדר).
17	13	0	498.99	44.0	454.99	47	anaf	full	1	ענף ד' מלחמת עמלק בימי מרדכי ואסתר והמן	ענף ד' מלחמת עמלק בימי מרדכי ואסתר והמן
17	13	1	429.48	23.81	405.66	48	subhead	whole	1	המן מתנגד לתיקון הקוץ של הד'	המן מתנגד לתיקון הקוץ של הד'
17	13	1	398.86	323.19	75.67	49	dc1	head	19	ובימי	ובימי אחשורוש הי' עוד זמן שהתעורר קליפת עמלק על ידי המן, והמן הי' בחי' של עבודה זרה, הר' רבתי של ״אל אחר״ שבגי' עמל״ק כמבואר לעיל, ולכן כל אחד ואחד הי' צריך להשתחוות להמן, בבחי' לא תשתחווה לאל אחר, [וגם הקיטרוג של אותו דור היתה שהשתחוו לצלם] והמן לא הי' סובל הד' רבתי של ה' אחד ולכן התנגד לישנו עם אחד היינו כלל ישרא' שמכריזים הד' רבתי של ה' אחד, ועוד איתא במדרש על והנה המן עומד בחצר שבא דוקא בזמן שאין
17	13	2	423.18	340.2	82.98	49	body	tail	20	אומרים קרי״ש ('(באמצע', 'eft_pegasuslight', 11.475)	אומרים קרי״ש (באמצע הלילה). והמ״ן במילוי כזה ה״ה מ״ם נו״ן בגימטריא קו״ץ שהתנגד לתיקון של הקו״ץ ודרדר תצמיח לך ובאמת מצינו בחז״ל שהעץ שעליו נתלה המן הי' ״קוץ״, עיין מדרש רבה (ט״ב) אמרו חכמים בשעה שבא להכינו קרא הקב״ה לכל עצי בראשית מי יתן עצמו ויתלה רשע זה עליו ע״ש שבא כל מיני עצים עד שבא קוץ וכו', שאני קוץ והוא קוץ מכאיב, ונאה שיתלה קוץ על קוץ. ולפי דברינו מובן היטב שזה הי' קליפת המן ועמלק ועליו נתלה לגלות ולתקן הד' רבתי של ה' אחד.
18	14	1	516.0	40.06	475.94	50	subhead	whole	1	המן מתנגד להגילוי של קריעת ים סוף	המן מתנגד להגילוי של קריעת ים סוף
18	14	1	469.13	408.24	60.89	51	dc1	whole	24	ועוד	ועוד יש לרמז דהמן מתנגד לגילוי של קריעת ים סוף דכתי' אמר אויב ארדף אשיג אחלל שלל, אויב מרמז להמן דכתי' איש צר ואויב, אחלק שלל, הוא נגד מה שכתוב בתורה, בנימין זאב יטרוף בבוקר יאכל עד ולערב יחלק שלל ופירש״י דקאי על זמן מרדכי והמן שנטל מרדכי ביתו של המן, ועוד י״ל רמז נפלא, דיש נ״ד פעמים המ״ן במגילה והוא בגי' חמשת אלפים ק״ל והוא מרומז באחל״ק שהוא ר״ת חמשת אלפים ק"ל ובחי' השלל מרמז על הגילוי של ה' אחד, שכן אוי״ב ארד״ף אשי״ג אחל״ק של״ל בגי' שמ״ע ישרא' ה' אלקנו ה' אח״ד (ועם אמ״ר אויב בגי' ברו״ך ש״ם כבו״ד מלכות״ו לעול״ם וע״ד).
18	14	2	516.0	187.11	328.89	52	dc1	whole	11	[ועוד	[ועוד מצינו אצל סעודת אחשורוש היתה ודר וסוחרת ועיין בגמ' מגילה דרי דרי ופי' רש״י שורות שורות סביב, וסוחרת מל' סחור סחור ואולי י״ל שעשו משורות ישרות שלא יהיו ישרות רק סביב ועקום והוא הבחינה לעשות מד' ר' כמבואר לעיל].
18	14	2	311.88	40.06	271.82	53	subhead	whole	1	הגילוי של קריעת ים סוף בימי מרדכי ואסתר	הגילוי של קריעת ים סוף בימי מרדכי ואסתר
18	14	2	265.01	204.12	60.89	54	dc1	whole	12	הנה	הנה בכל המגילה כתי' פרס קודם מדי ורק בסוף המגילה כתי' מדי קודם פרס, ולפי דרכנו י״ל הפשט שבתחילת המגילה כשהיתה התעוררות הר' של אל אחר דהמן כתי' פרס קודם מדי שהאות האמצעי' של שניהם הוא ר' ד' והר' קודם הד' אבל לבסוף המגילה שהי' מחיית עמלק כתי' מדי
19	15	1	516.0	34.02	481.98	54	body	whole	2	קודם פרס שהד' קודם הר'	קודם פרס שהד' קודם הר' באותיות האמצעיות.
19	15	1	475.18	102.06	373.12	55	dc1	whole	6	ובאמת	ובאמת מרומז יותר מזה שהרי האותיות החיצוניות של פרס ומדי שאינם ר' ד' הם בגי' קו״ץ לרמז על הקוץ של הד' שיש יותר מהר'.
19	15	1	366.31	323.19	43.12	56	dc1	head	19	ועוד	ועוד יותר יש לרמז שהר' ביארנו שהגילוי של ה' אחד היה בשעת קריעת ים סוף שנקרע ונתגלה הקו״ץ של הד' שבג' י״ד סו״ף וממש נפלא שהאותיות החיצוניות של ״פרס ומדי״ הוא ממש אותיות ״ים סוף״ והאמצעי הוא אותיות ר' ד' וכשנקרע ים סוף נתגלה הד' על הר' והוא בחי' האמצעי של ים סוף שמרומז בהאמצעי של פרס ומדי, והוא כמבואר לעיל שבתחילה הי' הסתר על הגילוי של הקריעת ים סוף ולכן הר' קודם הד' בתוך פרס ומדי המרמז לקריעת ים סוף אבל
19	15	2	516.0	119.07	396.93	56	body	tail	7	לבסוף המגילה כתי' מדי	לבסוף המגילה כתי' מדי קודם פרס שחזר ונתגלה הד' קודם הר' בחי' קריעת ים סוף של פרס ומדי ע״י שנתלה המן והיו מחיית עמלק לתקן הקוץ של הד' של ה' אחד והוא נפלא.
19	15	2	381.62	153.09	228.53	57	dc1	whole	9	ועוד	ועוד פרס ומדי ממש מרומז בקריעת ים סוף עצמו שהרי בשירה כתי' תפול עליהם אימתה ופחד בגדול זרעך ידמו כאבן גדו״ל זרוע״ך בגי' פר״ס ידמ״ו אותיות ומדי ובתוכם מרומז הגילוי של קריעת ים סוף כנ״ל.
19	15	2	213.22	170.1	43.12	58	dc1	whole	10	[ובאמת	[ובאמת עיין במדרש רבה בפס' חיל פרס ומדי שמדי מל' מודיא להקב״ה בחי' אמונה. ואע״פ שיש בהם עבודה זרה היתה זו רק מסורת אבותיהם ומתאים מאוד עם הנ״ל שמדי מרמז על הקדושה והתיקון של ה' אחד].
20	16	1	516.0	40.06	475.94	59	subhead	whole	1	מרדכי בחי' התיקון של קוץ ודרדר	מרדכי בחי' התיקון של קוץ ודרדר
20	16	1	469.13	340.2	128.93	60	dc1	whole	20	וכל	וכל זה בא על ידי מרדכי הצדיק, ומרדכי לא יכרע ולא ישתחווה שהי' תמיד בבחינת ד' של ה' אחד, ומרדכי הוא אותיות דרך י״ם, בחי' קריעת ים סו״ף שהיתה תמיד בבחי' גילוי הקו״ץ, שנתגלה שם, וגם מרד ממרדכי מרמז לעשות מר' ד', ומרדכ״י בגי' רע״ד נגד ער״ד מלך עמלק שרצה לבטל התיקון של ר' ד', וגם מרדכי נקרא צדיק צדי״ק בג' ר״ד שתיקון הקוץ ודרדר תצמיח לך וגם המשיך הגילוי של קריעת ים סוף דכתי' שם אילו מואב אחזימו רע״ד שבגי' מרדכ"י.
20	16	1	103.68	23.81	79.86	61	subhead	whole	1	מגילה כאגרת	מגילה כאגרת
